coverage_id,canonical_id,disposition,task_id,task_key,area,note
F015,F015,planned,8054,crime.incidents,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F016,F016,planned,7976,progression.uses,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F016,F016,planned,7987,progression.advancement,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F016,F016,planned,7997,progression.levelup,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F017,F017,planned,8108,combat.player_input,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F018,F018,planned,7943,content.weapon-media,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F018,F018,planned,8143,combat.presentation,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F019,F019,planned,7939,content.actors,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F019,F019,planned,7943,content.weapon-media,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F020,F020,planned,7083,enemy.spells,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F020,F020,planned,8083,combat.melee_damage,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F020,F020,planned,8084,combat.bows,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F020,F020,planned,8109,combat.enemy_cadence,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F021,F021,planned,8016,combat.damage,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F022,F022,planned,8001,movement.modes,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F022,F022,planned,8014,movement.climb,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F022,F022,planned,8015,movement.levitate,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F022,F022,planned,8082,movement.swim,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F022,F022,planned,8174,integration.kit_reuse,12,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F023,F023,planned,8016,combat.damage,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F023,F023,planned,8045,movement.consequences,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F023,F023,planned,8048,combat.player_death,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F024,F024,planned,7978,world.interact,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F024,F024,planned,8000,world.doors,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F025,F025,planned,7983,magic.lifecycle,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F025,F025,planned,8089,magic.casting,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F026,F026,planned,7983,magic.lifecycle,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F026,F026,planned,7994,magic.effect-time-save,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F026,F026,planned,8089,magic.casting,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F027,F027,planned,8089,magic.casting,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F028,F028,planned,7983,magic.lifecycle,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F029,F029,planned,7940,content.spells,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8112,magic.alteration-resistance-shield,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8113,magic.alteration-mobility,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8114,magic.alteration-paralysis,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8115,magic.destruction-immediate,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8116,magic.destruction-continuous,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8117,magic.drain-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8118,magic.transfer-vitals,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8119,magic.restoration-fortify,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8120,magic.restoration-recovery-defense,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8121,magic.illusion-concealment,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8122,magic.illusion-light-morph,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8123,magic.mysticism-language-dispel,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8124,magic.mysticism-item-soul,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8125,magic.mysticism-lock-open,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8126,magic.mysticism-silence-teleport,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8127,magic.thaumaturgy-detection,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8128,magic.thaumaturgy-social-identify,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8129,magic.thaumaturgy-spatial-defense,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8145,magic.transfer-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8146,magic.restoration-cures,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8147,magic.restoration-healing,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F030,F030,planned,8172,magic.consumer_completion,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F031,F031,planned,8006,magic.diseases-a-f,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F031,F031,planned,8027,magic.diseases-d-l,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F031,F031,planned,8028,magic.diseases-p-y,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F031,F031,planned,8090,magic.transformation-infection,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F032,F032,planned,8068,magic.poison,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F033,F033,planned,8069,magic.enchant-held-stats,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F033,F033,planned,8070,magic.enchant-held-social,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F033,F033,planned,8071,magic.enchant-held-condition,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F033,F033,planned,8072,magic.enchant-item-mutation,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
